Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Original_Action,Unsupervised_Prediction,Supervised_Prediction,Risk_label
58758,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
40865,8100,52976,8100,78,78,0,1,5,1,0,allow,1,0,Potential Threat
63708,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
55223,53,54493,53,168,86,82,2,31,1,1,allow,0,0,Normal
10967,3389,10967,3389,293,223,70,4,1,3,1,reset-both,1,1,High Risk
58638,5900,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
57585,51221,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
58785,53,54759,53,211,86,125,2,30,1,1,allow,0,0,Normal
37034,25174,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
61701,15503,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
61636,25735,61636,25735,3828,1516,2312,29,5271,18,11,allow,1,0,Potential Threat
50028,53,64249,53,256,102,154,2,30,1,1,allow,1,0,Potential Threat
43129,20220,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
55075,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
58251,36237,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
43314,443,48162,443,6102,782,5320,17,67,8,9,allow,1,0,Potential Threat
51218,5223,10817,5223,11005,5789,5216,34,23,18,16,allow,1,0,Potential Threat
53884,48754,22273,48754,70,70,0,1,4,1,0,allow,1,0,Potential Threat
59653,80,58858,80,1139,609,530,10,34,6,4,allow,1,0,Potential Threat
64818,53,61380,53,260,102,158,2,30,1,1,allow,1,0,Potential Threat
56552,53,11395,53,190,97,93,2,31,1,1,allow,0,0,Normal
52219,37398,8768,37398,316,136,180,6,8,3,3,allow,1,0,Potential Threat
7934,443,7934,443,6593,3073,3520,27,82,14,13,allow,1,0,Potential Threat
443,28417,0,0,82,82,0,1,0,1,0,deny,1,1,High Risk
51098,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
56996,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
33812,443,2950,443,16120,8754,7366,36,327,21,15,allow,1,0,Potential Threat
58638,5900,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
49985,443,2510,443,10737,3664,7073,20,137,10,10,allow,1,0,Potential Threat
63599,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
58638,5900,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
51896,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
49332,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
58999,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
61886,443,1075,443,8829,3335,5494,16,126,9,7,allow,1,0,Potential Threat
49535,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
45103,80,17939,80,1748,716,1032,19,409,6,13,allow,1,0,Potential Threat
55577,53,20988,53,199,102,97,2,30,1,1,allow,0,0,Normal
49917,53,47966,53,752,93,659,2,31,1,1,allow,0,0,Normal
64665,53,19631,53,181,94,87,2,31,1,1,allow,0,0,Normal
52042,53,52042,53,478,292,186,5,30,3,2,allow,0,0,Normal
39807,443,25771,443,1684,1031,653,16,92,9,7,allow,1,0,Potential Threat
54826,56205,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
60765,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
55335,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
45292,443,27457,443,26444,2671,23773,52,363,25,27,allow,1,0,Potential Threat
61406,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
57290,53,54259,53,178,94,84,2,30,1,1,allow,0,0,Normal
55659,37787,47813,37787,70,70,0,2,8,2,0,allow,1,0,Potential Threat
49707,53,0,0,82,82,0,1,31,1,0,allow,0,0,Normal
55889,53,7976,53,168,86,82,2,30,1,1,allow,0,0,Normal
56382,53,40376,53,195,102,93,2,29,1,1,allow,0,0,Normal
58095,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
51977,18504,5519,18504,70,70,0,1,5,1,0,allow,1,0,Potential Threat
60281,80,39760,80,1151,711,440,10,16,5,5,allow,1,0,Potential Threat
49226,53,7327,53,194,102,92,2,29,1,1,allow,0,0,Normal
65428,53,7407,53,731,85,646,2,31,1,1,allow,0,0,Normal
64962,64147,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
56482,443,53337,443,10788,6521,4267,61,134,31,30,allow,1,0,Potential Threat
27988,40029,26130,40029,140,78,62,2,30,1,1,allow,1,0,Potential Threat
2383,37965,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
50782,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
51796,48779,55326,48779,70,70,0,2,8,2,0,allow,1,0,Potential Threat
65164,53,35312,53,262,94,168,2,30,1,1,allow,0,0,Normal
35428,443,14497,443,9592,2361,7231,25,15,14,11,allow,1,0,Potential Threat
35292,8100,45355,8100,78,78,0,1,4,1,0,allow,1,0,Potential Threat
47377,443,54637,443,2725,1153,1572,19,208,8,11,allow,1,0,Potential Threat
53904,1024,57585,1024,70,70,0,2,8,2,0,allow,1,0,Potential Threat
59146,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
56056,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
62799,25174,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
55420,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
44864,25,44864,25,130,66,64,2,5,1,1,allow,0,0,Normal
57233,50934,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
56704,53,2427,53,318,94,224,2,30,1,1,allow,0,0,Normal
43916,21,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
56702,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
49935,53,10954,53,75,75,0,1,30,1,0,allow,0,0,Normal
52098,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
56909,443,38825,443,31860,21778,10082,84,190,42,42,allow,1,0,Potential Threat
33555,443,31836,443,10856,3151,7705,34,361,16,18,allow,1,0,Potential Threat
50396,62413,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
64235,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
15774,56205,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
55235,53,63921,53,178,94,84,2,30,1,1,allow,1,0,Potential Threat
17781,50265,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
53691,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
47445,443,40456,443,8710,2009,6701,30,395,10,20,allow,1,0,Potential Threat
46261,80,62301,80,3578,1673,1905,16,186,9,7,allow,1,0,Potential Threat
49440,443,59866,443,5141,896,4245,17,69,8,9,allow,1,0,Potential Threat
60367,443,5802,443,12979,6398,6581,39,115,22,17,allow,1,0,Potential Threat
65114,53,6427,53,253,87,166,4,31,2,2,allow,0,0,Normal
50281,443,10698,443,25811,4278,21533,73,100,38,35,allow,1,0,Potential Threat
50991,443,38073,443,6448,2376,4072,22,2,10,12,allow,1,0,Potential Threat
53753,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
51087,80,58473,80,6363,3093,3270,36,130,19,17,allow,1,0,Potential Threat
55282,53,18223,53,771,101,670,2,31,1,1,allow,0,0,Normal
55876,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
49817,53,29101,53,401,91,310,4,29,2,2,allow,0,0,Normal
59739,35253,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
42277,443,42277,443,2200,1253,947,23,76,12,11,allow,1,0,Potential Threat
64030,53,24656,53,338,110,228,2,30,1,1,allow,0,0,Normal
27005,27018,55202,27018,881,126,755,2,30,1,1,allow,1,0,Potential Threat
51811,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
65002,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
55174,53,1640,53,774,101,673,2,0,1,1,allow,0,0,Normal
19944,22114,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
49921,53,58309,53,214,110,104,2,30,1,1,allow,0,0,Normal
50936,80,62610,80,10423067,111935,10311132,8558,119,1601,6957,allow,1,0,Potential Threat
42951,44847,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
50810,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
49414,53,16481,53,770,102,668,2,31,1,1,allow,0,0,Normal
51890,31122,40957,31122,70,70,0,2,8,2,0,allow,1,0,Potential Threat
56724,443,8554,443,14956,2081,12875,30,20,16,14,allow,1,0,Potential Threat
65489,53,22228,53,242,102,140,2,30,1,1,allow,0,0,Normal
49418,27022,63608,27022,229,71,158,2,31,1,1,allow,1,0,Potential Threat
31994,53,31994,53,244,98,146,2,33,1,1,allow,0,0,Normal
52008,49383,19063,49383,70,70,0,1,5,1,0,allow,1,0,Potential Threat
54570,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
64689,53,18910,53,182,93,89,2,31,1,1,allow,0,0,Normal
9237,80,59192,80,378,192,186,7,26,4,3,allow,1,0,Potential Threat
47169,15000,52806,15000,130,70,60,2,5,1,1,allow,1,0,Potential Threat
60166,80,1732,80,186,64,122,4,28,2,2,allow,0,0,Normal
65453,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
57044,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
60049,25174,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
55796,53,15761,53,196,102,94,2,31,1,1,allow,0,0,Normal
51638,443,56586,443,8176,2082,6094,26,360,12,14,allow,1,0,Potential Threat
59523,37965,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
39538,80,23642,80,2191,1142,1049,21,370,9,12,allow,1,0,Potential Threat
52165,49740,12957,49740,70,70,0,1,5,1,0,allow,1,0,Potential Threat
52649,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
62102,443,56889,443,3466,821,2645,11,121,5,6,allow,1,0,Potential Threat
57729,443,45932,443,12689,5742,6947,26,43,14,12,allow,1,0,Potential Threat
55700,26957,33294,26957,70,70,0,2,8,2,0,allow,1,0,Potential Threat
54061,443,17849,443,126027,103934,22093,380,239,237,143,allow,1,0,Potential Threat
27005,27016,57250,27016,1784,252,1532,5,31,3,2,allow,1,0,Potential Threat
51976,443,42576,443,2466,1497,969,21,46,12,9,allow,1,0,Potential Threat
53259,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
22784,9571,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
54898,443,54771,443,78537,4022,74515,120,386,55,65,allow,1,0,Potential Threat
64276,53,63257,53,398,105,293,4,46,2,2,allow,1,0,Potential Threat
37659,443,25278,443,3354,2353,1001,18,45,11,7,allow,1,0,Potential Threat
32845,9797,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
51353,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
65117,53,5041,53,196,100,96,2,31,1,1,allow,0,0,Normal
60556,28678,33348,28678,1806,1806,0,22,224,22,0,allow,1,0,Potential Threat
64463,53,2430,53,183,94,89,2,29,1,1,allow,0,0,Normal
31521,57470,0,0,145,145,0,1,0,1,0,deny,1,1,High Risk
49351,53,13338,53,166,86,80,2,30,1,1,allow,0,0,Normal
31660,35440,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
58936,443,47053,443,9081,3368,5713,42,76,24,18,allow,1,0,Potential Threat
25363,22114,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
51766,48169,32212,48169,70,70,0,1,5,1,0,allow,1,0,Potential Threat
49418,27015,47175,27015,234,78,156,2,30,1,1,allow,1,0,Potential Threat
56387,25174,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
40500,48817,0,0,143,143,0,1,0,1,0,deny,1,1,High Risk
64945,53,11913,53,760,97,663,2,30,1,1,allow,0,0,Normal
47982,443,20773,443,83558,8567,74991,180,171,92,88,allow,1,0,Potential Threat
54235,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
44453,1433,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
55029,443,56750,443,35270,2782,32488,48,51,22,26,allow,1,0,Potential Threat
6881,35894,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
60787,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
42934,443,24809,443,232,172,60,3,5,2,1,allow,0,0,Normal
39392,80,20430,80,1325,442,883,16,414,4,12,allow,1,0,Potential Threat
47910,7454,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
64162,53,14611,53,225,110,115,2,30,1,1,allow,0,0,Normal
65045,53,16728,53,197,102,95,2,29,1,1,allow,0,0,Normal
64041,80,63585,80,314,192,122,6,15,4,2,allow,1,0,Potential Threat
60045,443,3000,443,1573,769,804,16,47,9,7,allow,1,0,Potential Threat
58889,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
55169,53,64266,53,775,103,672,2,30,1,1,allow,1,0,Potential Threat
59801,443,35070,443,5678,2820,2858,25,141,11,14,allow,1,0,Potential Threat
50343,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
46837,57470,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
56660,53,34940,53,183,94,89,2,30,1,1,allow,0,0,Normal
33107,443,4785,443,3820081,140348,3679733,4457,136,1736,2721,allow,1,0,Potential Threat
38697,443,5230,443,90001,3161,86840,91,15,26,65,allow,1,0,Potential Threat
26448,9192,0,0,145,145,0,1,0,1,0,deny,1,1,High Risk
58251,36237,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
56743,53,5034,53,209,110,99,2,30,1,1,allow,0,0,Normal
52733,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
48346,443,9051,443,2272788,106549,2166239,2492,190,850,1642,allow,1,0,Potential Threat
58638,5900,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
39068,443,31079,443,10831,1381,9450,22,20,12,10,allow,1,0,Potential Threat
7664,2149,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
56845,53,65473,53,233,102,131,2,30,1,1,allow,1,0,Potential Threat
64368,22114,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
48015,443,45822,443,19394,2961,16433,51,196,24,27,allow,1,0,Potential Threat
56020,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
56857,53,63903,53,190,97,93,2,31,1,1,allow,1,0,Potential Threat
60527,35440,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
49331,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
51244,21162,0,0,100,100,0,1,0,1,0,deny,0,1,Known Attack
50635,80,60349,80,3722,1504,2218,13,20,7,6,allow,1,0,Potential Threat
50148,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
53963,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
65209,53,36498,53,166,86,80,2,30,1,1,allow,0,0,Normal
27160,64147,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
49805,6881,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
56952,53,29584,53,193,102,91,2,30,1,1,allow,0,0,Normal
45964,2225,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
49777,53,2324,53,485,79,406,4,31,2,2,allow,0,0,Normal
63529,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
54563,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
58871,443,24562,443,405189,13572,391617,446,89,155,291,allow,1,0,Potential Threat
49878,53,64175,53,327,102,225,2,30,1,1,allow,1,0,Potential Threat
49915,443,34488,443,7648,2967,4681,23,15,13,10,allow,1,0,Potential Threat
64771,53,10938,53,228,110,118,2,30,1,1,allow,0,0,Normal
55864,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
49630,443,54596,443,7776,2266,5510,17,35,9,8,allow,1,0,Potential Threat
49354,443,37956,443,22643,7456,15187,32,15,17,15,allow,1,0,Potential Threat
65056,53,16740,53,168,94,74,2,30,1,1,allow,0,0,Normal
61698,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
59651,60038,0,0,66,66,0,1,90,1,0,allow,1,0,Potential Threat
50854,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
63009,443,26712,443,304,86,218,2,29,1,1,allow,0,0,Normal
57303,53,43423,53,177,94,83,2,30,1,1,allow,0,0,Normal
8194,21247,0,0,146,146,0,1,0,1,0,deny,1,1,High Risk
1880,57470,0,0,146,146,0,1,0,1,0,deny,1,1,High Risk
65008,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
65350,53,48988,53,168,86,82,2,30,1,1,allow,0,0,Normal
443,45788,0,0,332,332,0,1,0,1,0,deny,1,1,High Risk
56588,53,38290,53,305,99,206,4,49,2,2,allow,0,0,Normal
39186,53,39186,53,371,237,134,3,33,2,1,allow,0,0,Normal
49383,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
49760,1443,52471,1443,626,352,274,10,15,6,4,allow,1,0,Potential Threat
51976,80,64058,80,366,240,126,7,25,5,2,allow,1,0,Potential Threat
51939,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
54796,22114,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
55440,53,49182,53,752,93,659,2,31,1,1,allow,0,0,Normal
51353,46314,0,0,145,145,0,1,0,1,0,deny,1,1,High Risk
6881,21162,0,0,146,146,0,1,0,1,0,deny,1,1,High Risk
57269,53,43829,53,183,94,89,2,30,1,1,allow,0,0,Normal
57095,53,10011,53,177,94,83,2,30,1,1,allow,0,0,Normal
57470,5382,65418,5382,2411,1328,1083,19,1200,11,8,allow,1,0,Potential Threat
53142,47933,51357,47933,698,320,378,10,17,6,4,allow,1,0,Potential Threat
53692,53,53692,53,262,82,180,2,29,1,1,allow,0,0,Normal
59125,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
56856,47715,33664,47715,70,70,0,2,8,2,0,allow,1,0,Potential Threat
55194,53,9824,53,195,102,93,2,31,1,1,allow,0,0,Normal
49648,443,58904,443,11011,4522,6489,35,45,17,18,allow,1,0,Potential Threat
64064,29856,35804,29856,66,66,0,2,8,2,0,allow,1,0,Potential Threat
65418,53,64332,53,211,102,109,2,30,1,1,allow,1,0,Potential Threat
64531,53,13391,53,754,94,660,2,30,1,1,allow,0,0,Normal
64101,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
52485,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
53761,54363,63571,54363,618,432,186,9,16,6,3,allow,1,0,Potential Threat
51418,53,32808,53,168,78,90,2,30,1,1,allow,0,0,Normal
64702,53,11324,53,760,97,663,2,31,1,1,allow,0,0,Normal
43827,443,64958,443,130,70,60,2,14,1,1,allow,1,0,Potential Threat
58638,5900,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
59658,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
61554,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
65160,443,49536,443,1786,172,1614,7,120,3,4,allow,1,0,Potential Threat
57226,51505,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
47013,44512,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
53497,443,53212,443,17187157,553524,16633633,18453,352,6098,12355,allow,1,0,Potential Threat
63750,63343,38388,63343,66,66,0,2,8,2,0,allow,1,0,Potential Threat
62930,21247,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
39817,443,13115,443,516080,28328,487752,660,95,305,355,allow,1,0,Potential Threat
53083,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
52064,80,62647,80,65658,3155,62503,76,621,26,50,allow,1,0,Potential Threat
49243,80,49243,80,378,180,198,7,53,4,3,allow,0,0,Normal
49488,443,58643,443,90030,13137,76893,92,47,29,63,allow,1,0,Potential Threat
65046,53,1859,53,211,94,117,2,31,1,1,allow,0,0,Normal
53284,80,44514,80,6995,783,6212,14,317,7,7,allow,1,0,Potential Threat
53608,1024,52758,1024,70,70,0,2,8,2,0,allow,0,0,Normal
52462,25174,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
25629,28678,25311,28678,1806,1806,0,22,225,22,0,allow,1,0,Potential Threat
64880,9694,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
62081,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
41787,443,37748,443,34237,22442,11795,86,131,41,45,allow,1,0,Potential Threat
55107,53,60741,53,184,94,90,2,29,1,1,allow,0,0,Normal
61944,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
14715,56205,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
53513,56205,0,0,146,146,0,1,0,1,0,deny,1,1,High Risk
53035,80,53035,80,373926,8227,365699,379,143,130,249,allow,1,0,Potential Threat
57911,443,43527,443,9662,4079,5583,66,194,30,36,allow,1,0,Potential Threat
49267,53,65415,53,184,94,90,2,30,1,1,allow,1,0,Potential Threat
60015,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
52231,50934,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
60190,443,8550,443,10178,1101,9077,22,125,10,12,allow,1,0,Potential Threat
36003,123,29238,123,184,94,90,2,30,1,1,allow,0,0,Normal
57281,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
58435,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
64585,53,51194,53,210,110,100,2,30,1,1,allow,0,0,Normal
55656,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
56773,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
56041,53,6902,53,185,102,83,2,30,1,1,allow,0,0,Normal
56176,53,62297,53,102,102,0,1,30,1,0,allow,1,0,Potential Threat
10252,11392,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
56446,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
27005,27018,49128,27018,879,126,753,2,30,1,1,allow,1,0,Potential Threat
56958,53,59654,53,816,102,714,2,30,1,1,allow,0,0,Normal
56260,80,50522,80,72600,58760,13840,186,1232,107,79,allow,1,0,Potential Threat
65204,53,43316,53,183,94,89,2,30,1,1,allow,0,0,Normal
49500,80,17093,80,309313,41646,267667,433,486,113,320,allow,1,0,Potential Threat
59557,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
46919,443,8853,443,7094,1672,5422,21,361,10,11,allow,1,0,Potential Threat
53106,59478,22060,59478,70,70,0,1,5,1,0,allow,1,0,Potential Threat
14829,443,14829,443,214215,11945,202270,260,94,110,150,allow,1,0,Potential Threat
35657,48637,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
61060,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
20012,8443,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
49208,6881,3930,6881,70,70,0,2,8,2,0,allow,1,0,Potential Threat
61078,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
50073,443,21032,443,9873,2384,7489,25,242,14,11,allow,1,0,Potential Threat
58638,5900,0,0,62,62,0,1,0,1,0,deny,0,1,Known Attack
45908,33330,0,0,60,60,0,1,0,1,0,deny,0,1,Known Attack
49633,80,21073,80,318,192,126,6,41,4,2,allow,0,0,Normal
55976,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
53626,33194,63366,33194,70,70,0,1,4,1,0,allow,1,0,Potential Threat
62278,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
64416,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
8080,37965,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
38350,80,18584,80,1678,1364,314,10,16,5,5,allow,1,0,Potential Threat
57324,443,38455,443,5612,733,4879,16,14,9,7,allow,1,0,Potential Threat
65290,53,6842,53,181,94,87,2,29,1,1,allow,0,0,Normal
56995,53,18611,53,168,86,82,2,30,1,1,allow,0,0,Normal
35049,80,15791,80,5773,1197,4576,14,32,8,6,allow,1,0,Potential Threat
55545,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
49809,53,6008,53,386,134,252,2,30,1,1,allow,0,0,Normal
55347,443,1685,443,116686,21822,94864,224,186,112,112,allow,1,0,Potential Threat
1024,57470,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
56792,53,2003,53,782,105,677,2,31,1,1,allow,0,0,Normal
52904,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
44099,443,28525,443,6235,1562,4673,21,191,12,9,allow,1,0,Potential Threat
49601,53,48706,53,762,97,665,2,30,1,1,allow,0,0,Normal
51155,443,21340,443,54411,4588,49823,74,131,30,44,allow,1,0,Potential Threat
58870,443,45632,443,1411,921,490,12,15,7,5,allow,1,0,Potential Threat
53074,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
49651,37965,0,0,74,74,0,1,0,1,0,deny,0,1,Known Attack
55443,53,31894,53,751,95,656,2,31,1,1,allow,0,0,Normal
10669,49756,0,0,60,60,0,1,0,1,0,deny,1,1,High Risk
55487,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
1446,35440,0,0,62,62,0,1,0,1,0,deny,1,1,High Risk
52221,443,62267,443,4567,717,3850,17,148,7,10,allow,1,0,Potential Threat
50443,53,37606,53,788,108,680,2,31,1,1,allow,0,0,Normal
41577,53,15196,53,168,78,90,2,30,1,1,allow,0,0,Normal
49369,53,34405,53,324,86,238,4,47,2,2,allow,0,0,Normal
27005,27013,41883,27013,879,126,753,2,30,1,1,allow,1,0,Potential Threat
56491,56205,0,0,146,146,0,1,0,1,0,deny,1,1,High Risk
51494,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
54114,443,54114,443,171467,27550,143917,220,85,108,112,allow,1,0,Potential Threat
53648,31637,17348,31637,70,70,0,2,7,2,0,allow,1,0,Potential Threat
16387,56995,0,0,60,60,0,1,0,1,0,deny,1,1,High Risk
56148,445,0,0,70,70,0,1,0,1,0,drop,0,1,Known Attack
58143,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
50767,57470,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
43356,443,48473,443,79561,11513,68048,183,94,95,88,allow,1,0,Potential Threat
10192,25174,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
51846,80,21384,80,366,240,126,7,31,5,2,allow,0,0,Normal
62197,22114,0,0,66,66,0,1,0,1,0,deny,0,1,Known Attack
56312,53,11008,53,190,97,93,2,31,1,1,allow,0,0,Normal
56246,80,56246,80,101654,1739,99915,95,15,25,70,allow,1,0,Potential Threat
51641,443,16546,443,7419,2682,4737,26,66,13,13,allow,1,0,Potential Threat
62115,57470,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
56730,53,51057,53,733,86,647,2,30,1,1,allow,0,0,Normal
58497,445,0,0,66,66,0,1,0,1,0,drop,0,1,Known Attack
63495,50584,0,0,66,66,0,1,0,1,0,deny,1,1,High Risk
35796,443,15213,443,664348,23858,640490,757,119,292,465,allow,1,0,Potential Threat
49418,27017,55350,27017,275,71,204,2,31,1,1,allow,1,0,Potential Threat
46002,443,21932,443,6299,1424,4875,27,291,10,17,allow,1,0,Potential Threat
51648,80,37574,80,974005,25912,948093,1003,32,361,642,allow,1,0,Potential Threat
56048,53,3715,53,296,110,186,2,30,1,1,allow,0,0,Normal
51163,443,48007,443,9466,2602,6864,41,185,20,21,allow,1,0,Potential Threat
50290,53,2460,53,211,110,101,2,30,1,1,allow,0,0,Normal
